"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Age"
6774,1980.05787578645,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Independent","Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","No","No","No","Giving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","Yes","Yes","P.M.","Yes","End","No","Yes","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","No","Supportive","Yes","Mac","Yes","Risk-friendly","No","Umm...","Yes","Socialize","No","In-person","Yes","No","No","Yes","Grrr people","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","No","No","Only-child","No","No","No",28,33.9421242135491
6775,1971.33500804606,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican","No","Yes","No","No","Yes","No","Public","No","Yes","No","Yes","No","No","Yes","Art","Study first","Yes","No","No","Yes","Giving","Yes","No","Idealist","Yes","Yes","Hot headed","Odd hours","No","Happy","No","Yes","Yes","No","A.M.","No","End","Yes","No","Me","No","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","Yes","Mac","Yes","Cautious","Yes","Umm...","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Rent","Pessimist","Dad","Yes","Yes","Yes","No","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No",32,42.6649919539432
6780,1969.39836064405,"Female","$75,000 - $100,000","Single (no kids)","Master's Degree","Democrat","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Art","Study first","No","No","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","Yes","Mysterious","Yes","No","Talk","People","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","No","No","No","Yes","No","No","No",89,44.6016393559503
6787,1994,"Male","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Libertarian","No","No","No","No","No","Yes","Public","No","No","No","No","No","Yes","Yes","Art","Study first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","Rent","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","No","No","Yes","Only-child","Yes","No","No",92,20
6788,1998,"Female","under $25,000","Single (no kids)","Current K-12","Republican","Yes","No","No","No","Yes","Yes","Public","No","No","No","No","No","Yes","Yes","Art","Try first","No","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","Yes","TMI","Yes","Yes","Tunes","People","Yes","No","No","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","Yes","No","Yes","Yay people!","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",43,16
6793,1969,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Independent","Yes","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","No","No","Yes","Art","Try first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","No","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Cautious","No","Umm...","Yes","Space","Yes","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","Own","Pessimist","Dad","No","Yes","No","No","Nope","Yes","No","No","Yes","No","Yes","Only-child","Yes","No","No",42,45
6794,1999,"Male","over $150,000","Single (no kids)","Current K-12","Republican","Yes","Yes","Yes","No","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","No","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",85,15
6800,1998,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Republican","No","No","No","No","No","Yes","Private","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","Yes","Receiving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","No","Yes","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","Yes","Space","Yes","Online","Yes","No","No","Yes","Grrr people","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Rent","Optimist","Dad","No","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",73,16
6805,1985.10042053912,"Female","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Republican","Yes","No","No","Yes","No","No","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","No","No","Idealist","Yes","No","Cool headed","Odd hours","No","Right","No","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","Yes","No","TMI","Yes","Yes","Talk","Technology","Yes","No","Yes","Yes","Yes","Supportive","Yes","Mac","No","Risk-friendly","No","Yes!","Yes","Socialize","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Rent","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes",26,28.8995794608782
6814,1997,"Male","under $25,000","Single (no kids)","Current K-12","Libertarian","Yes","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Try first","Yes","No","Yes","Yes","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","No","Right","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","Yes","No","No","Yes","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","Yes","Demanding","Yes","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Own","Pessimist","Dad","Yes","No","No","Yes","Check!","No","No","No","Yes","No","Yes","Yes","No","No","Yes",48,17
6822,1980.48742749999,"Female","$75,000 - $100,000","Married (w/kids)","Master's Degree","Libertarian","Yes","Yes","No","Yes","Yes","Yes","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","No","Yes","Yay people!","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",99,33.5125725000098
6825,1967.6277605409,"Male","over $150,000","Married (no kids)","Current K-12","Other","Yes","No","No","No","Yes","Yes","Private","No","No","No","No","Yes","No","Yes","Art","Try first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","No","End","Yes","Yes","Circumstances","No","No","No","Yes","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","No","Mac","No","Risk-friendly","No","Umm...","Yes","Space","No","In-person","No","No","No","Yes","Grrr people","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","Yes","Yes","No","Nope","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No",94,46.3722394590993
6828,1994,"Female","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Democrat","Yes","Yes","Yes","No","Yes","Yes","Public","Yes","Yes","No","Yes","No","No","Yes","Art","Try first","No","Yes","No","Yes","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","No","Yes","Circumstances","No","Yes","No","Yes","No","Mysterious","No","Yes","Tunes","Technology","No","Yes","Yes","Yes","No","Demanding","Yes","PC","No","Cautious","Yes","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Own","Pessimist","Dad","No","No","No","No","Nope","No","No","No","No","No","No","Yes","No","No","No",93,20
6839,1981,"Male","$25,001 - $50,000","Married (w/kids)","Bachelor's Degree","Republican","No","Yes","No","Yes","Yes","No","Public","Yes","No","No","Yes","No","No","Yes","Science","Study first","No","No","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","No","No","Me","Yes","No","No","No","No","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",101,33
6841,1995,"Female","$100,001 - $150,000","Single (no kids)","Current K-12","Republican","No","Yes","No","No","No","Yes","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Receiving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","No","No","No","TMI","No","Yes","Tunes","People","Yes","Yes","No","Yes","No","Demanding","Yes","Mac","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","No","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",63,19
6842,1996,"Male","under $25,000","Single (no kids)","Current K-12","Other","Yes","Yes","No","No","No","No","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Try first","Yes","No","No","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Me","No","Yes","Yes","No","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","No","No","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","No","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",32,18
6843,2000,"Male","$25,001 - $50,000","Married (w/kids)","Doctoral Degree","Republican","No","No","No","No","No","No","Private","No","No","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Receiving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","No","No","Me","Yes","No","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Own","Pessimist","Mom","No","Yes","Yes","No","Nope","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes",98,14
6848,1979.36567439834,"Male","$50,000 - $74,999","Single (w/kids)","Bachelor's Degree","Republican","Yes","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Try first","No","No","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Right","Yes","No","Yes","No","P.M.","No","End","Yes","No","Me","Yes","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","Online","No","Yes","No","Yes","Grrr people","Yes","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",42,34.6343256016551
6851,1982,"Male","$100,001 - $150,000","Married (no kids)","Current Undergraduate","Libertarian","No","No","No","Yes","Yes","Yes","Private","Yes","No","No","No","Yes","No","Yes","Art","Study first","Yes","Yes","Yes","No","Receiving","No","No","Pragmatist","Yes","No","Hot headed","Odd hours","Yes","Right","No","No","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","Yes","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Own","Pessimist","Mom","No","No","Yes","No","Check!","No","No","No","No","No","Yes","Only-child","No","Yes","No",30,32
6854,1976.70809281005,"Female","$100,001 - $150,000","Single (no kids)","Current K-12","Independent","No","No","No","No","Yes","Yes","Public","No","No","Yes","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","Yes","No","Talk","People","No","Yes","Yes","No","Yes","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Check!","No","No","No","Yes","No","Yes","Yes","No","No","Yes",100,37.2919071899535
6878,1999,"Female","$100,001 - $150,000","Married (w/kids)","Current K-12","Democrat","Yes","Yes","No","No","Yes","No","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","Yes","Receiving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","PC","No","Risk-friendly","Yes","Umm...","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","Yes","No","Yes","Yes","Check!","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes",86,15
6879,1961,"Male","$100,001 - $150,000","Married (no kids)","Master's Degree","Libertarian","Yes","No","No","Yes","No","Yes","Private","No","Yes","No","No","No","Yes","Yes","Art","Try first","No","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","Yes","Right","No","Yes","Yes","No","P.M.","No","Start","No","Yes","Me","No","No","Yes","No","No","Mysterious","No","No","Tunes","Technology","Yes","No","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","No","No","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Own","Pessimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",57,53
6881,1970,"Male","over $150,000","Married (w/kids)","Master's Degree","Democrat","Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","No","Yes","Yes","Art","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","Yes","No","Mysterious","Yes","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Own","Optimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",46,44
6883,1995,"Male","$50,000 - $74,999","Single (no kids)","High School Diploma","Democrat","No","Yes","No","No","No","No","Public","No","No","No","No","Yes","Yes","Yes","Science","Study first","No","No","No","Yes","Receiving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","No","No","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","Yes","No","Demanding","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","No","Yes","Yes","Yay people!","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Own","Pessimist","Mom","No","Yes","No","No","Nope","No","Yes","No","No","No","No","Yes","No","No","No",26,19
6886,1975,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Independent","No","No","No","No","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","No","No","Yes","Giving","No","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","No","TMI","No","Yes","Talk","People","No","No","No","No","Yes","Demanding","Yes","Mac","Yes","Risk-friendly","Yes","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",94,39
6893,1998,"Male","over $150,000","Single (no kids)","Doctoral Degree","Republican","Yes","Yes","No","No","Yes","No","Private","No","No","No","Yes","No","No","Yes","Art","Try first","No","Yes","Yes","Yes","Receiving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Right","No","Yes","No","Yes","P.M.","Yes","Start","No","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","No","Yes","Yes","No","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","No","Yes","No","Grrr people","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",100,16
6898,1991.1293539343,"Male","over $150,000","Domestic Partners (w/kids)","Current K-12","Democrat","Yes","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","No","Yes","Receiving","No","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","No","End","No","No","Me","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","No","Yes","Yes","Supportive","Yes","Mac","Yes","Cautious","No","Umm...","No","Socialize","Yes","In-person","No","No","Yes","No","Grrr people","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Only-child","No","No","No",86,22.8706460656979
6907,1961.54079143875,"Female","over $150,000","Married (w/kids)","Doctoral Degree","Republican","No","No","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","No","Yes","Grrr people","Yes","No","No","Yes","No","No","Yes","No","Yes","No","Yes","Yes","Own","Optimist","Dad","Yes","No","Yes","No","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",67,52.4592085612485
6911,1996,"Female","under $25,000","Single (no kids)","Current K-12","Independent","No","Yes","No","No","No","No","Private","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","No","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","No","No","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","No","Supportive","Yes","PC","Yes","Cautious","No","Yes!","Yes","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","No","No","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Own","Pessimist","Dad","No","No","Yes","No","Nope","No","No","No","Yes","Yes","No","Only-child","Yes","Yes","Yes",74,18
6913,1983,"Female","$50,000 - $74,999","Single (no kids)","High School Diploma","Independent","No","No","No","Yes","No","No","Public","No","No","No","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","No","Yes","No","A.M.","Yes","End","Yes","No","Me","No","No","No","No","No","TMI","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","Yes","Mac","Yes","Risk-friendly","Yes","Yes!","Yes","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Check!","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",23,31
6924,1982,"Female","$50,000 - $74,999","Married (w/kids)","Master's Degree","Democrat","Yes","Yes","No","Yes","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","No","No","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","No","Mysterious","Yes","No","Tunes","People","Yes","No","No","No","Yes","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Socialize","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes",47,32
6926,1999.05484795671,"Male","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Libertarian","Yes","No","No","No","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","Yes","No","Receiving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","No","No","No","Yes","P.M.","No","Start","Yes","No","Me","No","Yes","No","Yes","No","TMI","Yes","No","Talk","People","Yes","No","Yes","Yes","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","Yes","No","Grrr people","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","Own","Optimist","Dad","No","No","Yes","Yes","Nope","No","No","No","No","No","Yes","Yes","No","Yes","Yes",45,14.9451520432856
6927,1993,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Independent","No","Yes","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Right","No","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","Yes","Space","No","In-person","Yes","No","Yes","No","Grrr people","No","No","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Rent","Pessimist","Dad","No","No","No","Yes","Nope","No","No","No","No","No","No","Yes","No","No","Yes",100,21
6931,1993,"Male","over $150,000","Single (no kids)","Current Undergraduate","Republican","No","No","No","No","No","Yes","Public","No","Yes","Yes","No","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","No","No","Yes","No","TMI","No","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Rent","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",101,21
